state,district,case_type,petitioner_won,resolution_years,year_disposed,lok_adalat_eligible
UP,Jhansi,cheque_bounce,1,2.51,2023,1
UP,Jhansi,cheque_bounce,0,7.97,2023,1
UP,Jhansi,cheque_bounce,1,8.67,2023,1
UP,Jhansi,cheque_bounce,1,9.27,2023,1
UP,Jhansi,cheque_bounce,0,4.99,2023,1
UP,Jhansi,cheque_bounce,0,7.63,2023,1
UP,Jhansi,cheque_bounce,1,8.79,2023,1
UP,Jhansi,cheque_bounce,1,5.68,2023,1
UP,Jhansi,cheque_bounce,1,9.66,2023,1
UP,Jhansi,cheque_bounce,1,5.44,2023,1
UP,Jhansi,cheque_bounce,1,4.54,2023,1
UP,Jhansi,service_matter,0,2.92,2023,0
UP,Jhansi,service_matter,0,2.03,2023,0
UP,Jhansi,service_matter,1,4.43,2023,0
UP,Jhansi,service_matter,1,9.03,2023,0
UP,Jhansi,service_matter,1,5.26,2023,0
UP,Jhansi,service_matter,0,8.76,2023,0
UP,Jhansi,service_matter,1,2.89,2023,0
UP,Jhansi,service_matter,1,3.6,2023,0
UP,Jhansi,service_matter,1,5.3,2023,0
UP,Jhansi,service_matter,0,3.99,2023,0
UP,Jhansi,service_matter,1,6.05,2023,0
UP,Jhansi,service_matter,1,2.46,2023,0
UP,Jhansi,service_matter,0,8.0,2023,0
UP,Jhansi,service_matter,1,3.52,2023,0
UP,Jhansi,service_matter,1,3.66,2023,0
UP,Jhansi,service_matter,1,5.7,2023,0
UP,Jhansi,service_matter,0,8.91,2023,0
UP,Jhansi,service_matter,1,8.87,2023,0
UP,Jhansi,service_matter,1,2.69,2023,0
UP,Jhansi,service_matter,1,7.32,2023,0
UP,Jhansi,service_matter,1,4.33,2023,0
UP,Jhansi,service_matter,1,5.07,2023,0
UP,Jhansi,service_matter,1,2.26,2023,0
UP,Jhansi,service_matter,1,3.96,2023,0
UP,Jhansi,service_matter,1,8.55,2023,0
UP,Jhansi,service_matter,1,3.55,2023,0
UP,Jhansi,service_matter,1,9.29,2023,0
UP,Jhansi,service_matter,0,6.64,2023,0
UP,Jhansi,service_matter,1,4.18,2023,0
UP,Jhansi,service_matter,1,6.78,2023,0
UP,Jhansi,service_matter,0,7.97,2023,0
UP,Jhansi,service_matter,0,9.95,2023,0
UP,Jhansi,service_matter,0,4.04,2023,0
UP,Jhansi,service_matter,1,8.71,2023,0
UP,Jhansi,service_matter,1,2.84,2023,0
UP,Jhansi,service_matter,0,2.42,2023,0
UP,Jhansi,service_matter,0,3.55,2023,0
UP,Jhansi,service_matter,1,3.64,2023,0
UP,Jhansi,service_matter,1,3.53,2023,0
UP,Jhansi,service_matter,1,5.83,2023,0
UP,Jhansi,service_matter,1,4.8,2023,0
UP,Jhansi,service_matter,1,7.03,2023,0
UP,Jhansi,service_matter,0,5.94,2023,0
UP,Jhansi,service_matter,0,3.94,2023,0
UP,Jhansi,service_matter,0,2.99,2023,0
UP,Jhansi,service_matter,0,2.32,2023,0
UP,Jhansi,service_matter,1,7.85,2023,0
UP,Jhansi,service_matter,0,8.17,2023,0
UP,Jhansi,service_matter,1,4.69,2023,0
UP,Jhansi,service_matter,1,7.86,2023,0
UP,Jhansi,constitutional,0,5.47,2023,0
UP,Jhansi,constitutional,1,8.07,2023,0
UP,Jhansi,constitutional,0,9.07,2023,0
UP,Jhansi,constitutional,1,8.02,2023,0
UP,Jhansi,constitutional,1,9.46,2023,0
UP,Jhansi,constitutional,1,6.09,2023,0
UP,Jhansi,constitutional,0,2.39,2023,0
UP,Jhansi,constitutional,1,5.03,2023,0
UP,Jhansi,constitutional,0,9.9,2023,0
UP,Jhansi,constitutional,1,3.69,2023,0
UP,Jhansi,constitutional,0,8.19,2023,0
UP,Jhansi,constitutional,1,7.23,2023,0
UP,Jhansi,constitutional,1,2.95,2023,0
UP,Jhansi,constitutional,1,8.68,2023,0
UP,Jhansi,constitutional,1,9.17,2023,0
UP,Jhansi,constitutional,0,4.75,2023,0
UP,Jhansi,constitutional,1,2.95,2023,0
UP,Jhansi,constitutional,1,8.89,2023,0
UP,Jhansi,constitutional,1,3.67,2023,0
UP,Jhansi,constitutional,0,6.21,2023,0
UP,Jhansi,constitutional,0,8.5,2023,0
UP,Jhansi,constitutional,0,2.84,2023,0
UP,Jhansi,constitutional,1,6.2,2023,0
UP,Jhansi,constitutional,1,6.89,2023,0
UP,Jhansi,constitutional,0,7.7,2023,0
UP,Jhansi,constitutional,1,5.23,2023,0
UP,Jhansi,constitutional,1,7.16,2023,0
UP,Jhansi,constitutional,1,7.57,2023,0
UP,Jhansi,constitutional,1,7.92,2023,0
UP,Jhansi,constitutional,1,7.41,2023,0
UP,Jhansi,constitutional,1,2.6,2023,0
UP,Jhansi,constitutional,1,7.22,2023,0
UP,Jhansi,constitutional,1,7.62,2023,0
UP,Jhansi,constitutional,1,2.84,2023,0
UP,Jhansi,constitutional,1,4.26,2023,0
UP,Jhansi,constitutional,0,7.17,2023,0
UP,Jhansi,constitutional,1,2.91,2023,0
UP,Jhansi,constitutional,0,5.73,2023,0
UP,Jhansi,constitutional,0,2.35,2023,0
UP,Jhansi,constitutional,1,5.82,2023,0
UP,Jhansi,constitutional,0,3.4,2023,0
UP,Jhansi,constitutional,1,8.8,2023,0
UP,Jhansi,constitutional,0,3.65,2023,0
UP,Jhansi,constitutional,0,3.77,2023,0
UP,Jhansi,constitutional,1,9.44,2023,0
UP,Jhansi,constitutional,1,8.43,2023,0
UP,Jhansi,constitutional,1,2.48,2023,0
UP,Jhansi,constitutional,0,5.03,2023,0
UP,Jhansi,constitutional,1,2.84,2023,0
UP,Jhansi,constitutional,1,9.12,2023,0
UP,Mathura,land_acquisition,1,7.08,2023,0
UP,Mathura,land_acquisition,1,19.37,2023,0
UP,Mathura,land_acquisition,1,13.11,2023,0
UP,Mathura,land_acquisition,0,10.61,2023,0
UP,Mathura,land_acquisition,1,6.68,2023,0
UP,Mathura,land_acquisition,0,10.88,2023,0
UP,Mathura,land_acquisition,1,12.3,2023,0
UP,Mathura,land_acquisition,0,19.72,2023,0
UP,Mathura,land_acquisition,1,19.82,2023,0
UP,Mathura,land_acquisition,1,17.37,2023,0
UP,Mathura,land_acquisition,0,15.69,2023,0
UP,Mathura,land_acquisition,0,6.6,2023,0
UP,Mathura,land_acquisition,1,13.79,2023,0
UP,Mathura,land_acquisition,1,16.83,2023,0
UP,Mathura,land_acquisition,0,20.73,2023,0
UP,Mathura,land_acquisition,1,18.35,2023,0
UP,Mathura,land_acquisition,0,21.29,2023,0
UP,Mathura,land_acquisition,0,19.05,2023,0
UP,Mathura,land_acquisition,1,15.21,2023,0
UP,Mathura,land_acquisition,1,12.72,2023,0
UP,Mathura,land_acquisition,0,11.41,2023,0
UP,Mathura,land_acquisition,1,6.0,2023,0
UP,Mathura,land_acquisition,0,15.22,2023,0
UP,Mathura,land_acquisition,0,23.49,2023,0
UP,Mathura,land_acquisition,1,6.49,2023,0
UP,Mathura,land_acquisition,0,13.62,2023,0
UP,Mathura,land_acquisition,0,22.64,2023,0
UP,Mathura,land_acquisition,1,18.72,2023,0
UP,Mathura,land_acquisition,0,7.91,2023,0
UP,Mathura,land_acquisition,1,16.48,2023,0
UP,Mathura,land_acquisition,0,17.88,2023,0
UP,Mathura,land_acquisition,1,8.44,2023,0
UP,Mathura,land_acquisition,0,19.4,2023,0
UP,Mathura,land_acquisition,0,5.78,2023,0
UP,Mathura,land_acquisition,1,14.38,2023,0
UP,Mathura,land_acquisition,0,7.08,2023,0
UP,Mathura,land_acquisition,1,7.49,2023,0
UP,Mathura,land_acquisition,0,20.3,2023,0
UP,Mathura,land_acquisition,0,11.32,2023,0
UP,Mathura,land_acquisition,1,12.33,2023,0
UP,Mathura,land_acquisition,0,18.64,2023,0
UP,Mathura,land_acquisition,1,23.33,2023,0
UP,Mathura,land_acquisition,0,5.93,2023,0
UP,Mathura,land_acquisition,0,8.99,2023,0
UP,Mathura,land_acquisition,0,17.39,2023,0
UP,Mathura,land_acquisition,1,23.24,2023,0
UP,Mathura,land_acquisition,1,18.55,2023,0
UP,Mathura,land_acquisition,0,9.9,2023,0
UP,Mathura,land_acquisition,1,8.54,2023,0
UP,Mathura,land_acquisition,0,20.26,2023,0
UP,Mathura,property_dispute,0,13.25,2023,0
UP,Mathura,property_dispute,1,8.43,2023,0
UP,Mathura,property_dispute,0,6.39,2023,0
UP,Mathura,property_dispute,1,12.97,2023,0
UP,Mathura,property_dispute,1,11.69,2023,0
UP,Mathura,property_dispute,1,14.45,2023,0
UP,Mathura,property_dispute,0,24.96,2023,0
UP,Mathura,property_dispute,1,7.24,2023,0
UP,Mathura,property_dispute,1,12.92,2023,0
UP,Mathura,property_dispute,0,20.5,2023,0
UP,Mathura,property_dispute,0,10.11,2023,0
UP,Mathura,property_dispute,1,7.28,2023,0
UP,Mathura,property_dispute,0,23.88,2023,0
UP,Mathura,property_dispute,0,16.25,2023,0
UP,Mathura,property_dispute,0,19.66,2023,0
UP,Mathura,property_dispute,0,9.65,2023,0
UP,Mathura,property_dispute,1,18.53,2023,0
UP,Mathura,property_dispute,1,13.76,2023,0
UP,Mathura,property_dispute,0,8.64,2023,0
UP,Mathura,property_dispute,1,18.31,2023,0
UP,Mathura,property_dispute,0,23.75,2023,0
UP,Mathura,property_dispute,0,24.58,2023,0
UP,Mathura,property_dispute,0,6.65,2023,0
UP,Mathura,property_dispute,1,17.99,2023,0
UP,Mathura,property_dispute,0,7.72,2023,0
UP,Mathura,property_dispute,1,22.25,2023,0
UP,Mathura,property_dispute,1,5.63,2023,0
UP,Mathura,property_dispute,1,9.45,2023,0
UP,Mathura,property_dispute,0,14.73,2023,0
UP,Mathura,property_dispute,0,6.12,2023,0
UP,Mathura,property_dispute,0,23.29,2023,0
UP,Mathura,property_dispute,1,14.7,2023,0
UP,Mathura,property_dispute,1,10.26,2023,0
UP,Mathura,property_dispute,1,9.5,2023,0
UP,Mathura,property_dispute,1,22.01,2023,0
UP,Mathura,property_dispute,0,13.67,2023,0
UP,Mathura,property_dispute,0,21.19,2023,0
UP,Mathura,property_dispute,1,16.94,2023,0
UP,Mathura,property_dispute,1,6.03,2023,0
UP,Mathura,property_dispute,1,20.37,2023,0
UP,Mathura,property_dispute,1,14.16,2023,0
UP,Mathura,property_dispute,1,14.6,2023,0
UP,Mathura,property_dispute,1,18.98,2023,0
UP,Mathura,property_dispute,1,16.14,2023,0
UP,Mathura,property_dispute,1,23.84,2023,0
UP,Mathura,property_dispute,0,21.84,2023,0
UP,Mathura,property_dispute,1,18.37,2023,0
UP,Mathura,property_dispute,1,8.99,2023,0
UP,Mathura,property_dispute,0,6.61,2023,0
UP,Mathura,property_dispute,1,8.65,2023,0
UP,Mathura,criminal_assault,0,5.79,2023,0
UP,Mathura,criminal_assault,1,2.51,2023,0
UP,Mathura,criminal_assault,0,3.75,2023,0
UP,Mathura,criminal_assault,0,7.46,2023,0
UP,Mathura,criminal_assault,0,4.98,2023,0
UP,Mathura,criminal_assault,0,6.44,2023,0
UP,Mathura,criminal_assault,0,2.5,2023,0
UP,Mathura,criminal_assault,1,2.64,2023,0
UP,Mathura,criminal_assault,0,6.93,2023,0
UP,Mathura,criminal_assault,0,4.83,2023,0
UP,Mathura,criminal_assault,0,2.2,2023,0
UP,Mathura,criminal_assault,1,4.4,2023,0
UP,Mathura,criminal_assault,0,2.49,2023,0
UP,Mathura,criminal_assault,0,4.75,2023,0
UP,Mathura,criminal_assault,1,2.66,2023,0
UP,Mathura,criminal_assault,0,7.47,2023,0
UP,Mathura,criminal_assault,1,5.32,2023,0
UP,Mathura,criminal_assault,0,6.33,2023,0
UP,Mathura,criminal_assault,1,4.12,2023,0
UP,Mathura,criminal_assault,0,6.7,2023,0
UP,Mathura,criminal_assault,1,4.96,2023,0
UP,Mathura,criminal_assault,0,5.88,2023,0
UP,Mathura,criminal_assault,1,3.81,2023,0
UP,Mathura,criminal_assault,1,7.3,2023,0
UP,Mathura,criminal_assault,0,2.18,2023,0
UP,Mathura,criminal_assault,1,4.91,2023,0
UP,Mathura,criminal_assault,0,4.89,2023,0
UP,Mathura,criminal_assault,1,4.0,2023,0
UP,Mathura,criminal_assault,1,4.57,2023,0
UP,Mathura,criminal_assault,0,4.4,2023,0
UP,Mathura,criminal_assault,0,6.63,2023,0
UP,Mathura,criminal_assault,1,4.65,2023,0
UP,Mathura,criminal_assault,0,4.58,2023,0
UP,Mathura,criminal_assault,0,5.6,2023,0
UP,Mathura,criminal_assault,0,4.51,2023,0
UP,Mathura,criminal_assault,0,3.04,2023,0
UP,Mathura,criminal_assault,1,2.91,2023,0
UP,Mathura,criminal_assault,0,6.6,2023,0
UP,Mathura,criminal_assault,1,3.76,2023,0
UP,Mathura,criminal_assault,0,4.0,2023,0
UP,Mathura,criminal_assault,1,5.95,2023,0
UP,Mathura,criminal_assault,1,7.46,2023,0
UP,Mathura,criminal_assault,0,7.29,2023,0
UP,Mathura,criminal_assault,0,3.15,2023,0
UP,Mathura,criminal_assault,0,5.07,2023,0
UP,Mathura,criminal_assault,1,6.18,2023,0
UP,Mathura,criminal_assault,0,2.59,2023,0
UP,Mathura,criminal_assault,1,6.93,2023,0
UP,Mathura,criminal_assault,0,7.4,2023,0
UP,Mathura,criminal_assault,1,6.13,2023,0
UP,Mathura,criminal_theft,0,2.12,2023,0
UP,Mathura,criminal_theft,0,7.38,2023,0
UP,Mathura,criminal_theft,0,7.69,2023,0
UP,Mathura,criminal_theft,1,5.33,2023,0
UP,Mathura,criminal_theft,1,3.4,2023,0
UP,Mathura,criminal_theft,0,6.58,2023,0
UP,Mathura,criminal_theft,0,5.49,2023,0
UP,Mathura,criminal_theft,0,6.02,2023,0
UP,Mathura,criminal_theft,0,6.02,2023,0
UP,Mathura,criminal_theft,1,3.79,2023,0
UP,Mathura,criminal_theft,1,6.05,2023,0
UP,Mathura,criminal_theft,1,6.92,2023,0
UP,Mathura,criminal_theft,1,5.65,2023,0
UP,Mathura,criminal_theft,1,4.01,2023,0
UP,Mathura,criminal_theft,0,5.14,2023,0
UP,Mathura,criminal_theft,1,7.41,2023,0
UP,Mathura,criminal_theft,1,5.5,2023,0
UP,Mathura,criminal_theft,1,7.2,2023,0
UP,Mathura,criminal_theft,1,7.55,2023,0
UP,Mathura,criminal_theft,1,3.16,2023,0
UP,Mathura,criminal_theft,1,6.43,2023,0
UP,Mathura,criminal_theft,1,2.63,2023,0
UP,Mathura,criminal_theft,0,5.4,2023,0
UP,Mathura,criminal_theft,0,2.99,2023,0
UP,Mathura,criminal_theft,0,3.26,2023,0
UP,Mathura,criminal_theft,0,3.29,2023,0
UP,Mathura,criminal_theft,0,4.26,2023,0
UP,Mathura,criminal_theft,1,4.25,2023,0
UP,Mathura,criminal_theft,0,2.98,2023,0
UP,Mathura,criminal_theft,0,7.74,2023,0
UP,Mathura,criminal_theft,1,7.83,2023,0
UP,Mathura,criminal_theft,1,4.89,2023,0
UP,Mathura,criminal_theft,0,4.15,2023,0
UP,Mathura,criminal_theft,1,2.95,2023,0
UP,Mathura,criminal_theft,0,5.45,2023,0
UP,Mathura,criminal_theft,1,4.37,2023,0
UP,Mathura,criminal_theft,0,7.15,2023,0
UP,Mathura,criminal_theft,0,6.22,2023,0
UP,Mathura,criminal_theft,0,2.31,2023,0
UP,Mathura,criminal_theft,1,4.1,2023,0
UP,Mathura,criminal_theft,0,5.28,2023,0
UP,Mathura,criminal_theft,1,3.12,2023,0
UP,Mathura,criminal_theft,1,4.94,2023,0
UP,Mathura,criminal_theft,0,4.36,2023,0
UP,Mathura,criminal_theft,0,5.34,2023,0
UP,Mathura,criminal_theft,0,5.22,2023,0
UP,Mathura,criminal_theft,1,5.6,2023,0
UP,Mathura,criminal_theft,0,2.72,2023,0
UP,Mathura,criminal_theft,0,5.35,2023,0
UP,Mathura,criminal_theft,0,6.03,2023,0
UP,Mathura,matrimonial,1,2.08,2023,1
UP,Mathura,matrimonial,1,3.47,2023,1
UP,Mathura,matrimonial,1,2.68,2023,1
UP,Mathura,matrimonial,1,2.7,2023,1
UP,Mathura,matrimonial,1,2.44,2023,1
UP,Mathura,matrimonial,1,3.61,2023,1
UP,Mathura,matrimonial,0,4.9,2023,1
UP,Mathura,matrimonial,1,3.36,2023,1
UP,Mathura,matrimonial,1,4.41,2023,1
UP,Mathura,matrimonial,1,3.9,2023,1
UP,Mathura,matrimonial,1,3.33,2023,1
UP,Mathura,matrimonial,0,4.49,2023,1
UP,Mathura,matrimonial,1,1.43,2023,1
UP,Mathura,matrimonial,1,2.59,2023,1
UP,Mathura,matrimonial,0,1.07,2023,1
UP,Mathura,matrimonial,1,2.48,2023,1
UP,Mathura,matrimonial,1,3.85,2023,1
UP,Mathura,matrimonial,1,3.37,2023,1
UP,Mathura,matrimonial,1,4.11,2023,1
UP,Mathura,matrimonial,0,2.27,2023,1
UP,Mathura,matrimonial,1,1.08,2023,1
UP,Mathura,matrimonial,0,1.71,2023,1
UP,Mathura,matrimonial,1,1.49,2023,1
UP,Mathura,matrimonial,1,4.29,2023,1
UP,Mathura,matrimonial,1,1.19,2023,1
UP,Mathura,matrimonial,1,2.31,2023,1
UP,Mathura,matrimonial,1,2.93,2023,1
UP,Mathura,matrimonial,1,3.28,2023,1
UP,Mathura,matrimonial,1,2.95,2023,1
UP,Mathura,matrimonial,0,2.18,2023,1
UP,Mathura,matrimonial,1,3.43,2023,1
UP,Mathura,matrimonial,1,1.97,2023,1
UP,Mathura,matrimonial,0,1.51,2023,1
UP,Mathura,matrimonial,1,1.8,2023,1
UP,Mathura,matrimonial,1,4.44,2023,1
UP,Mathura,matrimonial,0,1.61,2023,1
UP,Mathura,matrimonial,1,2.26,2023,1
UP,Mathura,matrimonial,1,1.35,2023,1
UP,Mathura,matrimonial,0,1.32,2023,1
UP,Mathura,matrimonial,1,3.32,2023,1
UP,Mathura,matrimonial,0,4.82,2023,1
UP,Mathura,matrimonial,1,2.71,2023,1
UP,Mathura,matrimonial,1,3.41,2023,1
UP,Mathura,matrimonial,1,4.11,2023,1
UP,Mathura,matrimonial,0,2.92,2023,1
UP,Mathura,matrimonial,1,2.0,2023,1
UP,Mathura,matrimonial,1,4.67,2023,1
UP,Mathura,matrimonial,1,2.42,2023,1
UP,Mathura,matrimonial,0,3.82,2023,1
UP,Mathura,matrimonial,1,1.57,2023,1
UP,Mathura,labour_dispute,1,8.32,2023,1
UP,Mathura,labour_dispute,1,5.6,2023,1
UP,Mathura,labour_dispute,0,5.45,2023,1
UP,Mathura,labour_dispute,1,4.58,2023,1
UP,Mathura,labour_dispute,1,2.96,2023,1
UP,Mathura,labour_dispute,1,4.5,2023,1
UP,Mathura,labour_dispute,1,4.32,2023,1
UP,Mathura,labour_dispute,1,3.9,2023,1
UP,Mathura,labour_dispute,0,2.95,2023,1
UP,Mathura,labour_dispute,0,5.21,2023,1
UP,Mathura,labour_dispute,0,7.74,2023,1
UP,Mathura,labour_dispute,0,9.59,2023,1
UP,Mathura,labour_dispute,1,5.16,2023,1
UP,Mathura,labour_dispute,1,8.77,2023,1
UP,Mathura,labour_dispute,0,8.3,2023,1
UP,Mathura,labour_dispute,1,8.09,2023,1
UP,Mathura,labour_dispute,0,3.16,2023,1
UP,Mathura,labour_dispute,1,8.53,2023,1
UP,Mathura,labour_dispute,1,5.05,2023,1
UP,Mathura,labour_dispute,1,2.49,2023,1
UP,Mathura,labour_dispute,1,5.51,2023,1
UP,Mathura,labour_dispute,1,9.27,2023,1
UP,Mathura,labour_dispute,0,3.97,2023,1
UP,Mathura,labour_dispute,1,6.82,2023,1
UP,Mathura,labour_dispute,0,5.66,2023,1
UP,Mathura,labour_dispute,0,7.61,2023,1
UP,Mathura,labour_dispute,0,4.05,2023,1
UP,Mathura,labour_dispute,1,2.46,2023,1
UP,Mathura,labour_dispute,1,7.69,2023,1
UP,Mathura,labour_dispute,1,5.22,2023,1
UP,Mathura,labour_dispute,0,6.18,2023,1
UP,Mathura,labour_dispute,1,4.57,2023,1
UP,Mathura,labour_dispute,1,4.06,2023,1
UP,Mathura,labour_dispute,1,8.36,2023,1
UP,Mathura,labour_dispute,1,4.83,2023,1
UP,Mathura,labour_dispute,0,3.46,2023,1
UP,Mathura,labour_dispute,0,6.89,2023,1
UP,Mathura,labour_dispute,1,4.3,2023,1
UP,Mathura,labour_dispute,1,3.76,2023,1
UP,Mathura,labour_dispute,1,3.58,2023,1
UP,Mathura,labour_dispute,0,5.04,2023,1
UP,Mathura,labour_dispute,1,7.33,2023,1
UP,Mathura,labour_dispute,1,3.0,2023,1
UP,Mathura,labour_dispute,1,4.7,2023,1
UP,Mathura,labour_dispute,0,3.02,2023,1
UP,Mathura,labour_dispute,1,6.06,2023,1
UP,Mathura,labour_dispute,1,3.79,2023,1
UP,Mathura,labour_dispute,1,3.32,2023,1
UP,Mathura,labour_dispute,0,8.29,2023,1
UP,Mathura,labour_dispute,0,9.95,2023,1
UP,Mathura,motor_accident,0,9.44,2023,1
UP,Mathura,motor_accident,1,5.13,2023,1
UP,Mathura,motor_accident,1,5.97,2023,1
UP,Mathura,motor_accident,1,2.41,2023,1
UP,Mathura,motor_accident,0,6.68,2023,1
UP,Mathura,motor_accident,0,6.65,2023,1
UP,Mathura,motor_accident,1,2.68,2023,1
UP,Mathura,motor_accident,0,7.95,2023,1
UP,Mathura,motor_accident,1,3.89,2023,1
UP,Mathura,motor_accident,0,5.34,2023,1
UP,Mathura,motor_accident,1,2.53,2023,1
UP,Mathura,motor_accident,0,8.87,2023,1
UP,Mathura,motor_accident,0,4.87,2023,1
UP,Mathura,motor_accident,0,5.83,2023,1
UP,Mathura,motor_accident,1,5.79,2023,1
UP,Mathura,motor_accident,1,8.14,2023,1
UP,Mathura,motor_accident,1,2.75,2023,1
UP,Mathura,motor_accident,0,3.62,2023,1
UP,Mathura,motor_accident,1,8.2,2023,1
UP,Mathura,motor_accident,1,3.22,2023,1
UP,Mathura,motor_accident,0,9.5,2023,1
UP,Mathura,motor_accident,0,3.76,2023,1
UP,Mathura,motor_accident,1,5.5,2023,1
UP,Mathura,motor_accident,1,7.75,2023,1
UP,Mathura,motor_accident,1,9.04,2023,1
UP,Mathura,motor_accident,0,6.45,2023,1
UP,Mathura,motor_accident,0,5.86,2023,1
UP,Mathura,motor_accident,1,5.65,2023,1
UP,Mathura,motor_accident,1,2.32,2023,1
UP,Mathura,motor_accident,1,2.2,2023,1
UP,Mathura,motor_accident,0,6.64,2023,1
UP,Mathura,motor_accident,0,5.31,2023,1
UP,Mathura,motor_accident,0,2.12,2023,1
UP,Mathura,motor_accident,1,9.63,2023,1
UP,Mathura,motor_accident,0,5.21,2023,1
UP,Mathura,motor_accident,1,6.72,2023,1
UP,Mathura,motor_accident,1,2.96,2023,1
UP,Mathura,motor_accident,0,5.95,2023,1
UP,Mathura,motor_accident,0,5.02,2023,1
UP,Mathura,motor_accident,0,7.5,2023,1
UP,Mathura,motor_accident,1,9.91,2023,1
UP,Mathura,motor_accident,0,4.47,2023,1
UP,Mathura,motor_accident,1,4.38,2023,1
UP,Mathura,motor_accident,0,9.55,2023,1
UP,Mathura,motor_accident,1,4.3,2023,1
UP,Mathura,motor_accident,1,8.68,2023,1
UP,Mathura,motor_accident,0,2.73,2023,1
UP,Mathura,motor_accident,0,8.33,2023,1
UP,Mathura,motor_accident,0,7.59,2023,1
UP,Mathura,motor_accident,1,6.96,2023,1
UP,Mathura,cheque_bounce,1,4.6,2023,1
UP,Mathura,cheque_bounce,1,9.86,2023,1
UP,Mathura,cheque_bounce,1,2.79,2023,1
UP,Mathura,cheque_bounce,1,8.09,2023,1
UP,Mathura,cheque_bounce,0,3.21,2023,1
UP,Mathura,cheque_bounce,0,3.62,2023,1
UP,Mathura,cheque_bounce,1,2.56,2023,1
UP,Mathura,cheque_bounce,1,3.88,2023,1
UP,Mathura,cheque_bounce,1,6.57,2023,1
UP,Mathura,cheque_bounce,1,8.36,2023,1
UP,Mathura,cheque_bounce,0,7.02,2023,1
UP,Mathura,cheque_bounce,0,8.31,2023,1
UP,Mathura,cheque_bounce,0,3.66,2023,1
UP,Mathura,cheque_bounce,0,5.63,2023,1
UP,Mathura,cheque_bounce,1,3.52,2023,1
UP,Mathura,cheque_bounce,1,7.85,2023,1
UP,Mathura,cheque_bounce,1,9.91,2023,1
UP,Mathura,cheque_bounce,1,5.66,2023,1
UP,Mathura,cheque_bounce,1,3.87,2023,1
UP,Mathura,cheque_bounce,1,2.34,2023,1
UP,Mathura,cheque_bounce,1,4.02,2023,1
UP,Mathura,cheque_bounce,0,3.17,2023,1
UP,Mathura,cheque_bounce,1,9.2,2023,1
UP,Mathura,cheque_bounce,0,8.47,2023,1
UP,Mathura,cheque_bounce,1,5.16,2023,1
UP,Mathura,cheque_bounce,0,3.37,2023,1
UP,Mathura,cheque_bounce,1,4.54,2023,1
UP,Mathura,cheque_bounce,1,5.69,2023,1
UP,Mathura,cheque_bounce,0,6.38,2023,1
UP,Mathura,cheque_bounce,1,3.1,2023,1
UP,Mathura,cheque_bounce,1,5.46,2023,1
UP,Mathura,cheque_bounce,1,6.99,2023,1
UP,Mathura,cheque_bounce,1,9.29,2023,1
UP,Mathura,cheque_bounce,1,6.12,2023,1
UP,Mathura,cheque_bounce,0,7.04,2023,1
UP,Mathura,cheque_bounce,1,4.5,2023,1
UP,Mathura,cheque_bounce,1,2.49,2023,1
UP,Mathura,cheque_bounce,1,6.4,2023,1
UP,Mathura,cheque_bounce,1,7.99,2023,1
UP,Mathura,cheque_bounce,0,7.38,2023,1
UP,Mathura,cheque_bounce,1,4.81,2023,1
UP,Mathura,cheque_bounce,1,7.64,2023,1
UP,Mathura,cheque_bounce,1,5.64,2023,1
UP,Mathura,cheque_bounce,1,8.58,2023,1
UP,Mathura,cheque_bounce,1,3.92,2023,1
UP,Mathura,cheque_bounce,0,3.35,2023,1
UP,Mathura,cheque_bounce,1,5.25,2023,1
UP,Mathura,cheque_bounce,1,5.77,2023,1
UP,Mathura,cheque_bounce,1,9.7,2023,1
UP,Mathura,cheque_bounce,1,2.94,2023,1
UP,Mathura,service_matter,0,4.72,2023,0
UP,Mathura,service_matter,1,7.56,2023,0
UP,Mathura,service_matter,0,6.92,2023,0
UP,Mathura,service_matter,1,3.91,2023,0
UP,Mathura,service_matter,1,6.33,2023,0
UP,Mathura,service_matter,1,5.82,2023,0
UP,Mathura,service_matter,1,5.31,2023,0
UP,Mathura,service_matter,1,6.82,2023,0
UP,Mathura,service_matter,1,5.61,2023,0
UP,Mathura,service_matter,1,4.98,2023,0
UP,Mathura,service_matter,0,5.04,2023,0
UP,Mathura,service_matter,1,8.3,2023,0
UP,Mathura,service_matter,1,5.35,2023,0
UP,Mathura,service_matter,0,2.85,2023,0
UP,Mathura,service_matter,0,7.94,2023,0
UP,Mathura,service_matter,0,2.76,2023,0
UP,Mathura,service_matter,1,4.6,2023,0
UP,Mathura,service_matter,1,6.54,2023,0
UP,Mathura,service_matter,0,8.32,2023,0
UP,Mathura,service_matter,0,9.46,2023,0
UP,Mathura,service_matter,0,4.13,2023,0
UP,Mathura,service_matter,0,2.01,2023,0
UP,Mathura,service_matter,0,4.32,2023,0
UP,Mathura,service_matter,1,3.93,2023,0
UP,Mathura,service_matter,0,9.56,2023,0
UP,Mathura,service_matter,1,5.33,2023,0
UP,Mathura,service_matter,1,7.8,2023,0
UP,Mathura,service_matter,0,7.96,2023,0
UP,Mathura,service_matter,1,2.0,2023,0
UP,Mathura,service_matter,1,5.35,2023,0
UP,Mathura,service_matter,1,2.68,2023,0
UP,Mathura,service_matter,1,2.76,2023,0
UP,Mathura,service_matter,1,7.15,2023,0
UP,Mathura,service_matter,1,4.06,2023,0
UP,Mathura,service_matter,0,2.87,2023,0
